user_id,job_id,interaction_type,timestamp
user_134,job_893,saved,2025-03-09 11:01:42
user_451,job_520,saved,2024-09-01 23:15:19
user_229,job_583,saved,2024-12-06 18:33:49
user_100,job_41,applied,2024-05-13 09:05:12
user_384,job_716,applied,2024-11-18 13:05:05
user_215,job_988,applied,2024-12-21 16:46:25
user_333,job_213,applied,2024-05-08 22:26:03
user_235,job_289,applied,2025-02-18 05:22:18
user_440,job_101,applied,2024-06-01 10:59:14
user_19,job_97,applied,2024-06-09 00:43:50
user_286,job_91,saved,2024-12-18 09:31:51
user_442,job_857,applied,2024-08-01 18:20:07
user_299,job_318,applied,2024-06-11 23:08:41
user_419,job_862,saved,2025-01-25 15:21:34
user_379,job_46,applied,2024-10-29 14:54:13
user_155,job_989,applied,2024-10-24 21:11:11
user_464,job_608,saved,2024-12-21 08:11:53
user_251,job_486,applied,2025-03-30 21:51:21
user_176,job_814,saved,2025-03-13 13:28:24
user_433,job_409,applied,2024-07-25 21:18:21
user_389,job_659,applied,2025-04-20 21:13:36
user_348,job_949,applied,2025-03-15 04:30:45
user_174,job_218,saved,2024-06-16 14:34:36
user_151,job_341,applied,2024-11-10 08:33:40
user_464,job_718,saved,2025-01-09 23:18:19
user_77,job_365,saved,2024-09-26 11:58:36
user_144,job_65,applied,2024-07-31 11:41:29
user_104,job_653,applied,2024-12-21 00:37:19
user_62,job_675,saved,2025-01-27 18:08:09
user_342,job_690,saved,2025-03-08 22:35:25
user_442,job_98,saved,2025-04-06 06:28:32
user_40,job_945,saved,2024-08-31 02:36:22
user_149,job_108,applied,2024-10-26 19:57:14
user_18,job_659,saved,2025-02-03 05:09:46
user_387,job_466,applied,2024-08-09 07:57:17
user_86,job_175,saved,2024-10-08 02:43:57
user_245,job_919,saved,2024-07-20 18:48:49
user_250,job_129,applied,2024-10-07 07:48:08
user_36,job_311,saved,2025-03-26 21:47:58
user_251,job_53,applied,2024-08-21 19:28:51
user_350,job_900,saved,2024-08-10 19:41:05
user_371,job_521,applied,2024-10-09 16:02:41
user_132,job_361,saved,2025-02-09 14:00:35
user_179,job_432,applied,2025-04-08 15:39:42
user_453,job_126,applied,2024-05-17 00:16:08
user_450,job_161,saved,2025-01-23 16:52:35
user_208,job_653,applied,2025-02-04 16:19:33
user_77,job_93,applied,2024-05-25 20:29:01
user_336,job_932,applied,2024-10-17 09:00:41
user_31,job_734,applied,2025-03-09 20:51:14
user_121,job_150,applied,2024-12-23 00:38:17
user_1,job_150,applied,2024-07-02 00:10:03
user_229,job_731,applied,2024-09-27 04:04:39
user_227,job_104,saved,2024-06-02 08:52:08
user_452,job_743,applied,2025-03-22 18:04:15
user_441,job_546,saved,2024-09-22 02:26:28
user_51,job_306,applied,2024-10-18 22:58:32
user_392,job_404,saved,2024-08-21 23:42:56
user_252,job_71,saved,2024-12-28 12:04:12
user_35,job_847,saved,2024-11-11 04:24:54
user_216,job_551,saved,2025-02-17 14:58:36
user_51,job_896,saved,2024-08-08 09:26:09
user_240,job_203,saved,2025-02-23 18:12:36
user_130,job_602,applied,2024-10-03 11:13:40
user_276,job_130,applied,2024-10-07 19:34:08
user_345,job_460,saved,2024-10-11 06:58:44
user_93,job_468,applied,2024-12-01 09:08:26
user_173,job_403,applied,2024-09-07 10:26:23
user_233,job_912,saved,2025-03-14 02:40:36
user_247,job_807,saved,2024-07-11 21:33:40
user_345,job_638,applied,2025-03-19 07:40:53
user_8,job_676,saved,2025-03-30 08:03:21
user_105,job_459,saved,2024-10-18 08:23:12
user_432,job_718,applied,2024-07-12 08:34:38
user_172,job_917,applied,2025-03-19 20:21:55
user_421,job_460,saved,2025-03-06 12:29:11
user_118,job_55,applied,2025-04-11 04:26:12
user_103,job_16,applied,2024-09-27 23:08:28
user_106,job_460,applied,2025-02-28 08:35:45
user_199,job_932,applied,2024-11-22 18:07:44
user_288,job_798,saved,2025-02-14 00:27:51
user_290,job_443,saved,2024-11-22 10:00:45
user_138,job_85,saved,2024-09-29 11:31:11
user_88,job_445,saved,2024-12-26 07:42:49
user_93,job_920,applied,2024-11-30 21:38:03
user_223,job_794,saved,2024-07-16 23:09:19
user_158,job_875,saved,2024-08-13 08:32:28
user_246,job_702,applied,2024-11-19 14:02:39
user_328,job_962,saved,2024-11-21 16:17:20
user_284,job_987,applied,2025-01-10 01:36:50
user_356,job_215,saved,2024-05-20 12:08:05
user_205,job_115,applied,2024-11-26 13:07:47
user_266,job_246,saved,2024-04-27 23:28:41
user_364,job_638,saved,2025-04-21 00:17:03
user_412,job_836,saved,2024-07-31 16:34:23
user_374,job_330,applied,2024-09-07 10:15:51
user_230,job_591,applied,2024-11-16 18:53:32
user_63,job_817,applied,2024-11-23 01:29:05
user_343,job_924,applied,2024-04-29 16:38:34
user_346,job_411,applied,2024-05-10 16:49:06
user_22,job_868,applied,2024-07-30 09:11:08
user_46,job_914,applied,2025-01-26 04:18:23
user_389,job_97,saved,2024-07-30 09:55:12
user_193,job_177,saved,2025-02-11 08:33:02
user_213,job_391,saved,2024-12-25 14:18:57
user_84,job_50,applied,2024-09-26 11:52:33
user_69,job_234,applied,2024-06-10 07:29:48
user_74,job_774,applied,2025-04-09 16:45:50
user_371,job_722,saved,2025-02-18 06:24:48
user_288,job_424,saved,2025-03-23 23:32:01
user_130,job_458,saved,2024-07-08 06:48:05
user_58,job_224,saved,2025-04-10 03:15:58
user_179,job_415,applied,2024-11-07 06:55:52
user_188,job_634,saved,2025-02-14 15:22:17
user_70,job_145,saved,2025-01-20 13:03:08
user_236,job_116,applied,2024-08-05 15:49:10
user_224,job_503,applied,2024-12-20 20:04:58
user_264,job_606,saved,2024-07-20 14:49:13
user_131,job_594,applied,2024-11-02 00:52:46
user_400,job_385,saved,2025-03-13 19:19:44
user_26,job_359,saved,2024-12-03 19:57:58
user_241,job_634,applied,2024-07-28 21:04:42
user_19,job_461,applied,2025-02-19 05:26:52
user_235,job_112,applied,2025-01-24 09:23:39
user_357,job_838,applied,2025-01-28 04:10:17
user_356,job_429,applied,2024-05-01 03:40:25
user_232,job_531,applied,2024-11-11 10:20:52
user_457,job_483,saved,2024-09-20 05:01:42
user_50,job_684,saved,2024-09-08 01:54:15
user_208,job_787,saved,2024-11-20 23:23:30
user_30,job_307,applied,2025-02-25 08:36:40
user_324,job_888,applied,2024-09-19 08:55:18
user_215,job_352,applied,2024-10-07 07:33:46
user_45,job_429,applied,2024-05-29 07:12:37
user_254,job_194,applied,2024-06-26 19:58:48
user_439,job_434,applied,2025-02-16 01:19:18
user_83,job_30,saved,2025-03-20 17:17:04
user_175,job_577,saved,2024-12-28 00:07:57
user_83,job_978,applied,2024-12-18 16:50:18
user_224,job_252,saved,2025-03-25 17:27:39
user_394,job_779,saved,2024-09-15 22:56:40
user_402,job_314,applied,2024-09-13 08:55:13
user_195,job_80,applied,2025-02-04 00:59:39
user_317,job_620,applied,2025-01-04 20:00:44
user_413,job_503,saved,2024-10-20 01:36:53
user_123,job_47,applied,2025-03-19 19:11:48
user_287,job_994,saved,2025-02-18 11:45:53
user_141,job_72,applied,2024-10-24 11:07:30
user_278,job_112,applied,2024-11-23 01:06:33
user_304,job_21,saved,2024-08-15 10:29:29
user_466,job_779,saved,2024-08-12 07:06:41
user_152,job_67,applied,2024-12-06 07:43:33
user_43,job_181,saved,2025-02-15 14:53:05
user_442,job_263,saved,2024-11-10 20:17:34
user_234,job_748,applied,2024-10-03 19:49:06
user_38,job_118,saved,2025-03-22 07:08:21
user_224,job_452,applied,2025-03-21 18:39:37
user_19,job_72,saved,2025-04-03 01:55:48
user_443,job_199,saved,2024-07-18 02:27:29
user_49,job_48,saved,2024-05-11 16:05:59
user_254,job_751,applied,2025-03-14 01:46:53
user_142,job_237,saved,2025-04-06 21:58:58
user_130,job_137,saved,2024-11-06 04:01:04
user_468,job_133,applied,2024-11-16 15:41:42
user_440,job_105,applied,2024-07-18 11:28:12
user_451,job_220,applied,2024-09-17 07:22:50
user_121,job_956,saved,2025-02-23 10:21:11
user_340,job_924,applied,2024-11-25 05:03:48
user_286,job_146,saved,2024-05-30 06:16:37
user_224,job_793,applied,2024-07-22 09:10:28
user_62,job_743,saved,2024-10-02 17:52:16
user_334,job_567,applied,2024-10-25 23:54:09
user_18,job_242,applied,2025-04-16 06:39:54
user_207,job_437,saved,2024-06-07 23:43:24
user_100,job_230,saved,2025-03-31 09:49:19
user_324,job_14,applied,2024-07-14 13:10:36
user_227,job_839,saved,2024-07-09 00:41:17
user_131,job_93,applied,2024-12-02 04:29:46
user_247,job_480,applied,2024-07-21 01:45:49
user_421,job_360,saved,2024-12-06 06:24:28
user_17,job_569,applied,2025-03-24 00:17:57
user_453,job_739,applied,2024-10-20 05:48:02
user_422,job_920,applied,2024-08-24 23:38:49
user_447,job_979,saved,2024-05-15 16:26:11
user_290,job_626,applied,2024-09-12 04:20:21
user_360,job_104,applied,2024-05-30 23:50:59
user_17,job_797,applied,2024-10-28 11:21:53
user_339,job_242,applied,2025-02-17 08:19:55
user_11,job_824,saved,2024-07-17 00:12:12
user_403,job_112,saved,2024-06-12 12:11:23
user_413,job_175,saved,2025-03-31 11:52:52
user_76,job_621,applied,2025-04-22 23:15:38
user_326,job_824,saved,2024-06-13 10:42:44
user_139,job_98,saved,2024-12-27 18:18:36
user_266,job_82,saved,2024-10-17 09:31:49
user_182,job_237,applied,2024-09-13 15:37:59
user_478,job_980,saved,2025-02-06 00:13:51
user_287,job_794,applied,2025-03-18 03:25:24
user_178,job_350,saved,2025-04-12 07:39:31
user_116,job_469,applied,2024-08-17 12:47:03
user_161,job_553,applied,2024-06-12 23:02:10
user_99,job_904,applied,2024-06-24 12:41:35
user_409,job_984,saved,2024-05-09 00:53:28
user_421,job_473,saved,2025-02-10 20:04:49
user_497,job_548,applied,2024-12-07 09:56:09
user_55,job_649,saved,2025-04-13 21:11:53
user_52,job_449,saved,2024-10-04 10:01:29
user_256,job_549,saved,2024-11-25 03:34:11
user_478,job_630,applied,2024-11-20 18:31:49
user_271,job_687,applied,2025-03-14 04:14:00
user_194,job_773,saved,2024-09-06 11:06:58
user_41,job_312,saved,2025-01-30 14:10:26
user_224,job_505,saved,2025-03-31 16:24:34
user_404,job_857,saved,2025-01-29 04:23:30
user_79,job_48,saved,2024-05-24 09:59:49
user_271,job_484,saved,2025-03-20 06:45:13
user_381,job_41,saved,2025-04-07 10:44:08
user_95,job_942,saved,2024-08-12 13:14:08
user_469,job_800,applied,2025-02-17 04:44:18
user_141,job_315,saved,2024-07-07 03:40:32
user_327,job_376,saved,2024-12-27 04:08:41
user_62,job_162,saved,2024-09-23 09:19:35
user_432,job_508,applied,2024-06-01 14:40:12
user_389,job_363,saved,2024-07-09 07:15:00
user_186,job_361,applied,2025-03-20 11:29:00
user_136,job_667,saved,2024-10-14 23:26:44
user_491,job_720,saved,2025-01-17 22:15:33
user_205,job_479,applied,2024-12-31 16:35:33
user_176,job_732,applied,2024-08-07 12:03:35
user_74,job_14,applied,2024-11-12 20:29:12
user_144,job_208,applied,2024-06-16 09:34:26
user_44,job_760,applied,2025-01-27 22:26:49
user_169,job_379,saved,2024-11-07 12:00:20
user_147,job_25,applied,2025-03-16 16:25:23
user_224,job_984,applied,2024-08-05 00:28:37
user_420,job_121,saved,2024-09-30 05:17:21
user_215,job_708,applied,2024-09-02 16:20:42
user_347,job_85,saved,2024-08-02 22:02:52
user_497,job_729,saved,2024-07-20 07:23:34
user_326,job_567,applied,2024-05-22 14:46:49
user_343,job_873,saved,2025-02-05 00:29:35
user_204,job_392,saved,2025-02-21 23:14:43
user_388,job_909,applied,2024-09-03 22:05:56
user_277,job_645,applied,2025-03-26 20:46:44
user_49,job_949,saved,2024-06-29 22:10:59
user_51,job_627,applied,2024-10-01 02:38:14
user_228,job_189,saved,2024-06-01 14:00:31
user_475,job_540,saved,2025-03-31 12:14:01
user_103,job_167,saved,2025-03-19 10:45:15
user_296,job_117,saved,2024-05-24 09:36:13
user_9,job_847,saved,2025-01-07 04:54:28
user_339,job_69,applied,2025-04-03 10:28:50
user_213,job_79,saved,2024-10-12 02:03:40
user_336,job_805,applied,2024-07-09 23:49:05
user_1,job_40,saved,2024-08-01 05:25:03
user_328,job_817,saved,2024-09-13 14:07:52
user_29,job_98,saved,2024-05-27 22:14:05
user_64,job_941,saved,2024-09-29 21:21:37
user_442,job_581,saved,2025-03-11 22:26:59
user_78,job_489,saved,2025-02-21 21:01:46
user_311,job_821,saved,2024-11-11 21:54:39
user_234,job_29,saved,2024-05-14 01:46:42
user_443,job_171,saved,2024-05-30 17:15:43
user_291,job_276,saved,2024-05-09 03:11:30
user_321,job_573,saved,2024-10-15 05:30:14
user_288,job_443,saved,2024-10-28 16:01:41
user_233,job_920,saved,2024-08-06 08:10:04
user_84,job_981,applied,2024-09-02 22:49:32
user_464,job_965,saved,2025-03-06 18:32:02
user_334,job_106,applied,2024-07-01 00:43:54
user_152,job_695,applied,2024-12-15 15:57:31
user_368,job_595,applied,2024-12-05 06:12:11
user_49,job_379,applied,2024-08-18 13:23:46
user_232,job_712,saved,2025-04-19 21:51:44
user_251,job_264,applied,2024-05-06 05:28:56
user_387,job_122,applied,2024-11-28 02:26:17
user_52,job_464,applied,2025-02-06 13:08:11
user_269,job_174,saved,2025-03-10 08:20:02
user_325,job_975,applied,2024-07-06 10:17:48
user_433,job_501,saved,2024-11-03 03:44:47
user_183,job_532,saved,2025-04-18 13:48:22
user_441,job_196,saved,2025-02-16 00:08:42
user_340,job_536,applied,2024-08-28 00:13:20
user_33,job_469,applied,2024-05-12 14:56:20
user_140,job_20,saved,2024-10-26 20:22:45
user_289,job_171,applied,2025-04-14 09:05:50
user_62,job_381,applied,2024-06-12 02:46:37
user_97,job_993,applied,2025-01-25 10:39:55
user_215,job_923,saved,2024-08-30 14:08:21
user_245,job_393,saved,2025-01-19 07:16:15
user_122,job_11,saved,2024-10-23 12:54:07
user_119,job_119,applied,2025-03-10 13:22:17
user_135,job_761,saved,2025-03-03 10:29:58
user_85,job_482,applied,2024-04-30 21:52:04
user_1,job_168,saved,2024-06-25 06:56:13
user_229,job_812,applied,2024-11-26 20:22:58
user_327,job_972,applied,2024-09-09 11:47:26
user_241,job_349,applied,2024-12-15 19:36:43
user_138,job_521,applied,2024-10-20 17:57:35
user_280,job_343,saved,2025-03-17 14:52:59
user_40,job_488,saved,2024-10-27 19:28:11
user_323,job_53,applied,2025-01-13 05:48:16
user_298,job_430,saved,2024-05-29 04:38:18
user_446,job_557,saved,2024-10-17 14:58:49
user_18,job_708,saved,2024-10-27 11:46:59
user_118,job_47,saved,2024-06-25 23:17:42
user_452,job_988,saved,2024-05-10 06:50:33
user_104,job_209,applied,2024-06-01 08:44:07
user_371,job_673,saved,2025-02-06 01:23:59
user_136,job_362,saved,2025-01-28 10:31:02
user_363,job_938,saved,2024-12-08 08:17:25
user_441,job_485,applied,2025-02-07 13:07:02
user_19,job_763,applied,2024-10-27 02:08:03
user_443,job_507,applied,2024-07-16 08:30:54
user_142,job_292,applied,2024-08-14 05:45:27
user_161,job_815,saved,2024-05-25 06:56:56
user_30,job_574,applied,2025-01-10 04:04:51
user_300,job_928,applied,2024-07-27 22:03:12
user_437,job_736,saved,2024-12-19 05:25:31
user_334,job_157,saved,2025-03-04 12:42:05
user_9,job_864,applied,2024-08-30 14:04:40
user_75,job_515,saved,2025-01-03 00:46:12
user_46,job_194,applied,2025-02-20 02:29:51
user_310,job_218,applied,2025-04-06 05:29:28
user_114,job_51,applied,2024-07-03 00:49:51
user_352,job_433,saved,2025-02-05 13:26:11
user_171,job_437,applied,2024-11-17 15:34:50
user_330,job_702,applied,2024-12-11 11:39:14
user_45,job_33,saved,2024-12-03 17:19:56
user_32,job_647,applied,2024-07-19 08:21:29
user_163,job_389,saved,2024-12-07 21:39:47
user_409,job_687,applied,2024-07-23 18:37:11
user_433,job_796,applied,2024-06-14 16:05:40
user_310,job_612,applied,2024-05-20 16:15:56
user_386,job_899,applied,2024-06-12 10:16:14
user_13,job_778,saved,2024-06-29 14:49:14
user_261,job_969,saved,2025-02-07 23:51:39
user_383,job_596,saved,2024-09-03 09:27:15
user_419,job_921,applied,2024-05-05 20:10:35
user_32,job_856,applied,2024-08-03 12:27:47
user_287,job_992,saved,2024-07-26 13:09:53
user_188,job_574,saved,2025-03-03 19:10:50
user_312,job_229,applied,2024-10-02 06:08:14
user_226,job_574,applied,2024-05-12 16:03:53
user_163,job_261,applied,2024-07-31 10:34:19
user_322,job_818,saved,2024-11-26 08:36:45
user_98,job_966,saved,2024-09-24 06:56:56
user_147,job_622,applied,2024-11-22 04:55:10
user_388,job_65,saved,2024-11-19 18:20:19
user_410,job_782,applied,2025-02-24 01:12:32
user_451,job_595,saved,2024-05-21 07:15:29
user_161,job_265,applied,2024-07-22 11:47:01
user_19,job_280,applied,2024-11-12 00:48:03
user_332,job_477,saved,2024-08-22 18:43:37
user_402,job_893,applied,2024-11-16 12:50:20
user_171,job_323,saved,2024-07-01 04:12:48
user_460,job_304,applied,2024-09-17 06:52:37
user_478,job_240,saved,2024-07-29 03:19:25
user_313,job_40,applied,2024-05-15 12:28:51
user_134,job_280,saved,2025-04-02 23:41:41
user_394,job_481,saved,2024-12-03 13:15:27
user_227,job_21,saved,2025-01-20 10:48:59
user_251,job_258,saved,2024-10-19 10:33:57
user_216,job_775,applied,2024-07-25 22:05:59
user_185,job_710,applied,2024-08-21 02:53:44
user_148,job_609,saved,2024-09-12 04:09:31
user_100,job_208,applied,2024-11-01 08:51:05
user_88,job_796,saved,2025-03-31 16:08:39
user_324,job_4,applied,2024-11-05 22:36:17
user_69,job_676,saved,2024-11-14 03:39:53
user_165,job_864,applied,2024-08-31 07:34:34
user_200,job_62,applied,2024-10-23 13:33:58
user_2,job_431,saved,2024-06-01 17:59:47
user_4,job_17,applied,2025-04-15 19:24:44
user_51,job_612,applied,2025-03-02 11:39:29
user_134,job_24,saved,2024-06-29 14:15:13
user_268,job_782,applied,2024-08-02 17:09:23
user_299,job_582,applied,2024-08-09 22:30:34
user_323,job_743,saved,2024-10-09 23:03:19
user_106,job_652,applied,2024-11-15 23:52:22
user_373,job_508,saved,2025-01-05 08:20:15
user_243,job_407,applied,2025-04-17 08:18:25
user_100,job_455,saved,2024-06-22 04:47:57
user_240,job_346,applied,2024-10-06 04:26:21
user_428,job_319,saved,2024-07-10 06:57:03
user_442,job_837,saved,2024-05-11 11:36:55
user_288,job_313,saved,2024-05-04 06:37:38
user_280,job_442,applied,2025-02-09 02:23:15
user_477,job_992,applied,2024-07-10 23:21:53
user_4,job_89,saved,2024-06-19 05:59:35
user_399,job_215,saved,2024-08-20 07:15:52
user_341,job_353,saved,2024-08-07 20:04:08
user_307,job_992,saved,2024-08-17 14:18:31
user_287,job_821,applied,2025-04-11 10:29:54
user_332,job_159,saved,2025-03-30 19:29:42
user_266,job_688,saved,2024-11-09 00:53:57
user_489,job_949,saved,2024-08-04 02:10:07
user_434,job_256,applied,2024-06-19 08:52:37
user_276,job_304,applied,2024-09-27 16:23:32
user_404,job_393,saved,2024-11-04 14:08:20
user_491,job_662,applied,2024-05-04 14:38:57
user_147,job_987,applied,2025-01-10 15:41:06
user_412,job_6,applied,2025-04-01 19:29:45
user_374,job_646,saved,2024-04-24 19:01:17
user_298,job_496,saved,2024-11-14 09:20:56
user_263,job_192,saved,2025-02-17 11:35:45
user_389,job_448,saved,2025-03-01 03:16:54
user_340,job_42,applied,2024-08-01 21:54:26
user_453,job_387,applied,2025-03-03 17:20:57
user_308,job_942,saved,2024-05-29 00:47:08
user_228,job_797,saved,2024-10-10 19:20:20
user_125,job_239,saved,2025-03-23 05:13:00
user_443,job_286,saved,2024-10-12 16:02:51
user_175,job_844,saved,2025-03-16 18:17:56
user_413,job_891,saved,2025-02-12 21:47:44
user_303,job_186,saved,2024-10-09 11:25:36
user_412,job_584,applied,2025-01-11 11:56:05
user_195,job_850,applied,2024-07-12 07:50:08
user_233,job_333,applied,2024-07-04 20:19:18
user_190,job_263,saved,2024-08-01 17:36:01
user_146,job_50,saved,2024-06-10 10:52:41
user_144,job_39,applied,2025-01-04 13:28:12
user_405,job_373,applied,2025-01-01 02:21:39
user_467,job_69,applied,2024-11-15 17:09:03
user_121,job_6,applied,2025-04-20 20:47:30
user_227,job_511,saved,2024-10-15 12:15:16
user_109,job_133,saved,2024-11-03 14:31:10
user_346,job_774,applied,2025-04-23 12:43:53
user_387,job_144,saved,2024-05-18 21:17:43
user_334,job_961,applied,2025-04-07 08:00:40
user_132,job_435,applied,2024-12-19 22:58:15
user_194,job_208,applied,2025-03-21 01:51:36
user_412,job_366,applied,2025-04-11 16:53:37
user_386,job_321,saved,2025-02-06 08:48:01
user_329,job_476,saved,2024-10-08 09:50:02
user_344,job_175,saved,2024-08-22 19:48:00
user_257,job_714,applied,2025-01-18 12:51:28
user_442,job_681,applied,2025-03-14 14:57:25
user_493,job_529,saved,2025-02-21 00:48:26
user_151,job_315,applied,2025-01-07 14:36:35
user_420,job_320,applied,2025-03-30 10:32:39
user_109,job_171,applied,2024-11-20 18:50:09
user_202,job_752,saved,2025-03-27 16:06:39
user_281,job_141,applied,2024-06-27 23:14:49
user_497,job_222,applied,2024-09-16 12:52:10
user_114,job_84,applied,2025-02-14 03:09:05
user_410,job_310,applied,2024-04-24 10:44:28
user_43,job_501,applied,2024-05-12 14:57:59
user_252,job_368,applied,2025-02-08 19:05:47
user_116,job_480,saved,2025-03-14 16:31:14
user_215,job_393,saved,2025-02-11 11:11:53
user_445,job_335,saved,2024-09-24 18:08:56
user_375,job_727,applied,2024-09-12 15:57:36
user_194,job_773,applied,2025-02-23 01:01:06
user_199,job_429,saved,2025-01-20 06:17:00
user_490,job_16,saved,2025-02-18 04:50:11
user_243,job_372,applied,2024-11-30 09:52:53
user_400,job_607,applied,2024-09-09 23:43:05
user_407,job_922,saved,2024-06-17 02:25:33
user_7,job_421,saved,2024-04-24 20:47:46
user_35,job_850,saved,2025-04-02 12:47:52
user_388,job_514,applied,2024-09-30 17:28:42
user_373,job_551,applied,2025-01-06 21:02:58
user_493,job_475,saved,2024-10-15 14:35:29
user_233,job_453,saved,2024-10-30 05:03:07
user_154,job_582,applied,2025-02-17 19:14:48
user_33,job_830,applied,2024-10-30 14:33:13
user_405,job_573,saved,2025-01-15 15:42:34
user_193,job_386,saved,2024-11-27 21:08:21
user_191,job_697,saved,2024-07-09 04:14:24
user_50,job_759,saved,2024-05-08 19:02:00
user_323,job_841,saved,2024-08-18 10:55:55
user_386,job_760,applied,2024-11-05 04:49:18
user_137,job_276,saved,2025-03-10 19:09:41
user_451,job_294,saved,2024-08-05 12:36:05
user_148,job_88,saved,2024-09-16 08:39:44
user_332,job_798,saved,2024-12-18 09:56:22
user_185,job_374,saved,2025-04-09 01:50:10
user_489,job_307,saved,2024-10-25 15:20:54
user_467,job_828,applied,2024-05-26 05:15:06
user_308,job_967,saved,2025-03-19 17:31:25
user_176,job_978,saved,2024-08-30 11:25:20
user_409,job_173,saved,2024-09-24 13:34:45
user_39,job_530,applied,2024-11-10 05:08:51
user_266,job_707,saved,2025-01-30 18:32:01
user_250,job_36,saved,2024-05-17 19:44:18
user_223,job_233,saved,2024-09-11 04:32:11
user_174,job_383,applied,2025-01-12 18:45:25
user_315,job_247,saved,2024-09-07 13:32:02
user_205,job_436,applied,2024-11-16 06:06:17
user_63,job_200,saved,2024-07-21 11:16:24
user_84,job_464,applied,2025-04-07 18:15:38
user_230,job_803,saved,2024-04-25 06:29:46
user_141,job_287,saved,2024-05-27 21:45:42
user_29,job_51,saved,2024-10-24 23:47:59
user_111,job_790,saved,2024-07-24 07:18:56
user_18,job_705,applied,2024-10-19 23:46:51
user_433,job_655,saved,2024-10-23 00:13:06
user_38,job_525,applied,2024-11-11 21:19:18
user_105,job_138,applied,2024-10-23 20:55:25
user_287,job_139,applied,2024-11-04 12:53:13
user_201,job_755,applied,2024-06-21 04:30:40
user_49,job_743,saved,2025-04-10 08:20:33
user_215,job_677,saved,2024-11-09 21:36:17
user_330,job_292,saved,2024-07-05 03:46:54
user_491,job_489,saved,2025-01-22 11:26:09
user_299,job_703,applied,2024-05-30 08:06:41
user_72,job_102,applied,2025-03-28 18:15:40
user_472,job_327,saved,2025-02-12 09:38:21
user_60,job_874,applied,2025-04-11 09:06:36
user_188,job_925,saved,2024-09-04 15:50:39
user_35,job_304,applied,2024-12-22 07:20:52
user_6,job_529,applied,2024-08-13 06:02:41
user_215,job_231,applied,2024-09-09 15:22:51
user_448,job_134,applied,2024-07-11 12:41:54
user_254,job_166,saved,2025-02-15 21:12:30
user_374,job_584,saved,2024-08-18 10:05:55
user_182,job_396,saved,2024-10-10 19:01:03
user_348,job_686,saved,2025-03-25 02:54:15
user_30,job_870,saved,2024-12-03 11:58:12
user_41,job_618,saved,2024-12-08 07:26:19
user_55,job_516,saved,2025-04-10 20:19:10
user_394,job_855,applied,2024-06-17 03:56:06
user_8,job_864,applied,2024-09-11 16:56:05
user_381,job_516,applied,2024-11-18 05:32:42
user_144,job_235,applied,2024-12-05 05:23:41
user_381,job_179,applied,2024-09-03 01:42:33
user_86,job_453,applied,2024-11-18 10:59:30
user_111,job_167,applied,2025-04-18 02:41:34
user_135,job_793,applied,2024-08-08 05:37:14
user_114,job_224,saved,2025-03-21 18:13:39
user_469,job_552,applied,2024-04-27 03:16:36
user_264,job_965,applied,2024-06-30 19:47:15
user_299,job_428,saved,2025-01-06 19:37:37
user_327,job_922,applied,2024-05-12 21:51:18
user_234,job_356,saved,2024-06-26 06:55:15
user_57,job_558,saved,2024-10-11 12:19:29
user_313,job_527,applied,2025-03-27 06:17:30
user_75,job_792,saved,2024-07-30 10:47:05
user_285,job_206,applied,2025-02-27 15:15:42
user_161,job_664,applied,2024-06-02 17:09:37
user_468,job_25,applied,2025-02-13 04:51:15
user_185,job_692,applied,2025-02-25 23:22:03
user_90,job_405,saved,2024-10-05 16:27:02
user_321,job_890,applied,2024-12-28 16:16:00
user_61,job_704,saved,2024-08-02 01:27:25
user_178,job_372,saved,2024-11-05 05:20:15
user_220,job_624,saved,2025-04-11 16:03:31
user_186,job_982,applied,2025-01-28 14:02:19
user_352,job_644,saved,2024-06-06 21:08:58
user_298,job_999,applied,2024-06-30 03:30:31
user_280,job_427,applied,2024-07-06 13:12:25
user_248,job_445,saved,2024-04-25 18:11:07
user_465,job_359,applied,2024-05-13 07:04:20
user_306,job_529,applied,2025-01-17 18:22:48
user_290,job_613,saved,2024-09-03 21:37:47
user_287,job_236,applied,2024-11-03 13:12:06
user_356,job_12,saved,2024-10-16 00:50:47
user_279,job_772,applied,2024-05-15 12:58:23
user_18,job_173,saved,2024-05-16 18:22:27
user_306,job_84,saved,2025-03-27 13:36:45
user_144,job_634,applied,2024-08-15 02:06:37
user_473,job_824,saved,2024-05-29 12:41:01
user_419,job_475,applied,2024-05-23 23:42:56
user_467,job_502,saved,2024-07-24 13:33:59
user_223,job_702,saved,2024-09-25 19:56:26
user_85,job_72,applied,2025-04-14 07:58:08
user_201,job_309,saved,2025-02-22 00:27:58
user_55,job_200,saved,2025-02-16 23:28:47
user_248,job_547,applied,2024-05-09 08:45:49
user_123,job_417,applied,2024-06-03 05:37:18
user_194,job_622,saved,2025-04-09 01:28:59
user_465,job_464,applied,2024-08-15 11:42:20
user_185,job_722,applied,2024-12-05 20:38:06
user_17,job_760,applied,2024-07-08 00:04:37
user_30,job_660,saved,2024-08-21 18:50:38
user_369,job_669,applied,2025-02-12 12:43:42
user_287,job_566,applied,2024-06-23 11:12:12
user_490,job_234,saved,2024-07-08 11:54:24
user_346,job_958,applied,2024-09-01 17:55:40
user_450,job_859,applied,2024-08-29 04:15:22
user_389,job_600,saved,2024-08-30 08:37:00
